tipo,subtipo,ubicacion,ciudad,hora,lat,lon
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:16,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:35:42,-33.442052,-70.790182
POLICE,,Ruta 79,,2025-04-19T21:25:44,-33.64929,-70.660237
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:55,-33.393395,-70.673548
CHIT_CHAT,,Concón,Estación Central,2025-04-19T21:00:50,-33.452891,-70.696651
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Rozas,Cerro Navia,2025-01-20T01:44:57,-33.433525,-70.723054
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Américo Vespucio,Peñalolén,2025-04-19T21:29:22,-33.494052,-70.583037
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T00:00:00,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-17T23:59:40,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Américo Vespucio,Peñalolén,2025-04-19T21:32:43,-33.465526,-70.574922
CHIT_CHAT,,Av. Américo Vespucio,La Florida,2025-04-19T21:32:10,-33.514069,-70.59118
ROAD_CLOSED,ROAD_CLOSED_EVENT,Negrete,Conchalí,2024-12-17T11:59:07,-33.396267,-70.671402
POLICE,,José Besa,Quinta Normal,2025-04-19T21:31:54,-33.439878,-70.704982
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:26,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.471714,-70.748344
ACCIDENT,,Av. Suiza,Estación Central,2025-04-19T21:32:29,-33.477206,-70.702872
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Central,,2025-04-19T21:32:44,-33.424973,-70.67208
JAM,,Av. La Florida,La Florida,2025-04-19T21:32:41,-33.517086,-70.583305
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Los Maitenes,Lo Prado,2025-04-19T21:31:07,-33.438549,-70.734743
HAZARD,HAZARD_ON_ROAD,Santa Gemita,Colina,2025-04-19T21:32:14,-33.198827,-70.662576
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:16,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:12:39,-33.442052,-70.790182
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:35:42,-33.442052,-70.790182
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T00:00:00,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-17T23:59:40,-33.474695,-70.748857
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Diagonal Las Torres,Peñalolén,2025-04-19T21:33:09,-33.478859,-70.524781
POLICE,,Cardenal José María Caro,Pedro Aguirre Cerda,2025-04-19T21:33:50,-33.489269,-70.674689
HAZARD,HAZARD_ON_ROAD,El Humedal,Batuco,2025-04-19T21:34:26,-33.222547,-70.792442
ROAD_CLOSED,ROAD_CLOSED_EVENT,Negrete,Conchalí,2024-12-17T11:59:07,-33.396267,-70.671402
JAM,JAM_STAND_STILL_TRAFFIC,Av. Departamental,San Miguel,2025-04-19T21:34:54,-33.500481,-70.665682
POLICE,,Pasaje Los Tulipanes,"Malloco, Peñaflor",2025-04-19T21:33:41,-33.606438,-70.858221
HAZARD,HAZARD_ON_ROAD_OBJECT,Autopista Costanera Norte,,2025-04-19T21:33:26,-33.411965,-70.757205
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:26,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.471714,-70.748344
POLICE,,Corredor transporte público Departamental,,2025-04-19T21:33:26,-33.50886,-70.604131
POLICE,,Av. Presidente José Joaquín Prieto Vial,San Miguel,2025-04-19T21:34:17,-33.496395,-70.663969
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,,2025-04-19T21:34:14,-33.528596,-70.799267
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:16,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:12:39,-33.442052,-70.790182
JAM,,Cardenal José María Caro,Pedro Aguirre Cerda,2025-04-19T21:34:24,-33.48915,-70.674978
JAM,JAM_HEAVY_TRAFFIC,Retorno a Providencia,Providencia,2025-04-19T21:34:04,-33.436816,-70.63478
POLICE,,Río Loa,Cerro Navia,2025-04-19T21:34:44,-33.41809,-70.754785
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T00:00:00,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-17T23:59:40,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,,Ñuñoa,2025-04-19T21:35:01,-33.470251,-70.576348
ROAD_CLOSED,ROAD_CLOSED_EVENT,Negrete,Conchalí,2024-12-17T11:59:07,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:26,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.471714,-70.748344
HAZARD,HAZARD_ON_ROAD,Av. Américo Vespucio,Pudahuel,2025-04-19T21:35:54,-33.448627,-70.776389
POLICE,POLICE_HIDING,Bascuñán Guerrero,Santiago,2025-04-19T21:35:57,-33.466696,-70.671692
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Calera de Tango,Calera de Tango,2025-04-19T21:35:40,-33.610079,-70.823567
CHIT_CHAT,,Purísima,Recoleta,2025-04-19T21:35:28,-33.431021,-70.638177
JAM,,Rosal,Santiago,2025-04-19T21:36:23,-33.438547,-70.641663
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:16,-33.471714,-70.748344
JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio,Pudahuel,2025-04-19T21:35:51,-33.452317,-70.772146
JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio,Peñalolén,2025-04-19T21:35:23,-33.473048,-70.576943
ROAD_CLOSED,ROAD_CLOSED_EVENT,Salida Los Conquistadores,,2025-04-19T21:35:01,-33.409393,-70.606011
POLICE,,Lazo,San Miguel,2025-04-19T21:33:06,-33.498243,-70.661228
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:35:42,-33.442052,-70.790182
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T00:00:00,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-17T23:59:40,-33.474695,-70.748857
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Gabriela,La Pintana,2025-04-19T21:38:45,-33.583429,-70.611937
ROAD_CLOSED,ROAD_CLOSED_EVENT,Negrete,Conchalí,2024-12-17T11:59:07,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.396267,-70.671402
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Departamental,Pedro Aguirre Cerda,2025-04-19T21:37:39,-33.493268,-70.677901
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:26,-33.471714,-70.748344
POLICE,,Sergio Valdovinos,Lo Prado,2025-04-19T21:38:35,-33.441398,-70.707285
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:16,-33.471714,-70.748344
JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio,Pudahuel,2025-04-19T21:35:51,-33.452322,-70.77214
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:12:39,-33.442052,-70.790182
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:35:42,-33.442052,-70.790182
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T00:00:00,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-17T23:59:40,-33.474695,-70.748857
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Departamental,Peñalolén,2025-04-19T21:39:21,-33.511259,-70.571004
POLICE,,Isluga,Huechuraba,2025-04-19T21:40:46,-33.359515,-70.686787
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Departamental,Peñalolén,2025-04-19T21:39:40,-33.510921,-70.574285
POLICE,,Av. María,La Cisterna,2025-04-19T21:40:15,-33.517429,-70.65216
CHIT_CHAT,,Av. San Pablo,Quinta Normal,2025-04-19T21:40:35,-33.441467,-70.707206
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Presidente José Joaquín Prieto Vial,San Miguel,2025-04-19T21:39:30,-33.495842,-70.663709
ROAD_CLOSED,ROAD_CLOSED_EVENT,Negrete,Conchalí,2024-12-17T11:59:07,-33.396267,-70.671402
POLICE,,Av. Departamental,Macul,2025-04-19T21:39:45,-33.508747,-70.604432
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:26,-33.471714,-70.748344
POLICE,,9ª Avenida,San Miguel,2025-04-19T21:39:54,-33.510939,-70.663078
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.471714,-70.748344
POLICE,,Cardenal Raúl Silva Henríquez,Lo Espejo,2025-04-19T21:40:08,-33.52413,-70.698846
POLICE,POLICE_WITH_MOBILE_CAMERA,9ª Avenida,San Miguel,2025-04-19T21:39:58,-33.510939,-70.66308
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:16,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:12:39,-33.442052,-70.790182
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Departamental,Peñalolén,2025-04-19T21:39:11,-33.511456,-70.568783
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:35:42,-33.442052,-70.790182
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T00:00:00,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-17T23:59:40,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Grecia,Peñalolén,2025-04-19T21:43:02,-33.469692,-70.575714
CHIT_CHAT,,,Pudahuel,2025-04-19T21:42:39,-33.399855,-70.7931
ROAD_CLOSED,ROAD_CLOSED_EVENT,Negrete,Conchalí,2024-12-17T11:59:07,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Grecia,Peñalolén,2025-04-19T21:43:02,-33.469571,-70.574962
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:26,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Grecia,Peñalolén,2025-04-19T21:43:05,-33.469618,-70.574731
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:16,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:12:39,-33.442052,-70.790182
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:35:42,-33.442052,-70.790182
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T00:00:00,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-17T23:59:40,-33.474695,-70.748857
ACCIDENT,,Ruta 5 Norte,,2025-04-19T21:44:28,-33.350108,-70.707629
ROAD_CLOSED,ROAD_CLOSED_EVENT,Negrete,Conchalí,2024-12-17T11:59:07,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:26,-33.471714,-70.748344
POLICE,,Las Parcelas,La Pintana,2025-04-19T21:43:21,-33.55856,-70.619252
JAM,JAM_STAND_STILL_TRAFFIC,Av. Lo Ovalle,La Cisterna,2025-04-19T21:44:17,-33.515026,-70.656412
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,La Primavera,La Pintana,2025-04-19T21:44:42,-33.594784,-70.612241
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.471714,-70.748344
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 76 / Camino a Melipilla,,2025-04-19T21:43:50,-33.530132,-70.760747
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:16,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:12:39,-33.442052,-70.790182
POLICE,,,Chicureo,2025-04-19T21:46:55,-33.283782,-70.652974
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T00:00:00,-33.474695,-70.748857
HAZARD,HAZARD_ON_ROAD,Av. Suiza,Estación Central,2025-04-19T21:52:00,-33.477508,-70.702677
POLICE,,Padre Jaime Larraín Hurtado,Estación Central,2025-04-19T22:01:05,-33.47059,-70.698755
POLICE,,Cruchaga Montt,Quinta Normal,2025-04-19T21:57:18,-33.439908,-70.694571
JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio,Pudahuel,2025-04-19T21:35:51,-33.45295,-70.771396
HAZARD,HAZARD_ON_ROAD,Av. Departamental,San Miguel,2025-04-19T21:59:47,-33.502294,-70.658972
POLICE,,El Aguilucho,Providencia,2025-04-19T21:58:05,-33.443088,-70.598235
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-17T23:59:40,-33.474695,-70.748857
HAZARD,HAZARD_ON_ROAD,Av. Cardenal José María Caro,Conchalí,2025-04-19T21:57:24,-33.373953,-70.688371
HAZARD,HAZARD_ON_ROAD,Exequiel Fernández,La Florida,2025-04-19T21:46:33,-33.509306,-70.604243
CHIT_CHAT,,Esmeralda,Santiago,2025-04-19T21:47:14,-33.434593,-70.649955
POLICE,,Libertador Bernardo O'Higgins,Maipú,2025-04-19T21:56:29,-33.504717,-70.79568
CHIT_CHAT,,Pedro Lagos,Santiago,2025-04-19T21:52:34,-33.466136,-70.648924
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:35:42,-33.442052,-70.790182
CHIT_CHAT,,Av. Presidente José Joaquín Prieto Vial,Lo Espejo,2025-04-19T21:46:22,-33.517491,-70.674564
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T00:00:47,-33.479202,-70.749505
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:26,-33.471834,-70.747
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Aromos,"Malloco, Peñaflor",2025-04-15T13:44:42,-33.617618,-70.87692
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:12:39,-33.442797,-70.789916
ROAD_CLOSED,ROAD_CLOSED_EVENT,Acceso Autopista Américo Vespucio > Ruta 68 / Las Condes,,2025-02-07T12:41:32,-33.450178,-70.773923
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Rozas,Cerro Navia,2025-01-20T01:44:56,-33.432738,-70.726965
CHIT_CHAT,,,Pudahuel,2025-04-19T21:30:54,-33.401871,-70.794489
ROAD_CLOSED,ROAD_CLOSED_EVENT,El Pino,Conchalí,2024-06-26T17:09:10,-33.382993,-70.681648
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Gran Avenida José Miguel Carrera,El Bosque,2025-04-19T22:04:23,-33.548592,-70.670699
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-19T21:24:35,-33.446451,-70.662767
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.390777,-70.675194
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Lo Espejo,Lo Espejo,2025-04-19T21:42:31,-33.536008,-70.693865
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Norte,,2025-04-19T21:50:41,-33.241467,-70.756014
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.470943,-70.748215
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:55,-33.391343,-70.674781
POLICE,,Av. Joaquín Edwards Bello,La Pintana,2025-04-19T21:48:12,-33.564597,-70.622318
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,,2025-04-19T22:01:13,-33.547601,-70.80768
POLICE,,Salida 5A - Autopista Vespucio Oriente,,2025-04-19T21:55:17,-33.401868,-70.58144
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Gabriela,La Pintana,2025-04-19T21:45:39,-33.583227,-70.610519
ROAD_CLOSED,ROAD_CLOSED_EVENT,Puerto Madero,Pudahuel,2025-04-17T11:40:36,-33.450907,-70.780039
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:55,-33.395803,-70.671848
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Caletera Acceso Sur,La Pintana,2025-04-19T21:41:59,-33.582784,-70.611254
ROAD_CLOSED,ROAD_CLOSED_EVENT,Bartolomé Mandujano,Conchalí,2024-08-23T17:43:23,-33.397073,-70.670914
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Los Presidentes,Peñalolén,2025-03-19T16:49:19,-33.480361,-70.577385
POLICE,,Mariano Sánchez Fontecilla,Peñalolén,2025-04-19T21:39:37,-33.473913,-70.554491
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Libertador Bernardo O'Higgins,Santiago,2025-02-17T09:00:00,-33.446154,-70.659047
ROAD_CLOSED,ROAD_CLOSED_EVENT,Romeo Salinas,Ñuñoa,2025-04-03T16:14:41,-33.437786,-70.574362
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-02T09:26:45,-33.474177,-70.756185
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Rozas,Cerro Navia,2025-01-20T01:44:57,-33.432738,-70.726965
POLICE,,Montenegro,Ñuñoa,2025-04-19T21:48:23,-33.438421,-70.58265
POLICE,,Av. Pedro Aguirre Cerda,Cerrillos,2025-04-19T22:03:23,-33.490507,-70.702319
ROAD_CLOSED,ROAD_CLOSED_EVENT,El Pino,Conchalí,2024-06-26T17:09:19,-33.383031,-70.68181
POLICE,,San Isidro,Santiago,2025-04-19T22:00:06,-33.450595,-70.642938
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. San Pablo,Pudahuel,2025-02-26T16:10:23,-33.443054,-70.788678
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,,2025-04-19T22:01:16,-33.536164,-70.801838
POLICE,,Julián de Medici,Puente Alto,2025-04-19T22:00:56,-33.584899,-70.601322
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-19T20:28:10,-33.44588,-70.660519
POLICE,,Av. San Pablo,Quinta Normal,2025-04-19T22:03:31,-33.440108,-70.702051
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Caletera Acceso Sur,Puente Alto,2025-04-19T21:33:18,-33.583032,-70.609813
ROAD_CLOSED,ROAD_CLOSED_EVENT,Acceso a Autopista Américo Vespucio > Ruta 68 / Las Condes,,2025-03-20T14:11:19,-33.454313,-70.769138
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:53,-33.39572,-70.671918
POLICE,,Av. La Estrella,Pudahuel,2025-04-19T21:58:13,-33.439408,-70.752876
POLICE,,Las Parcelas,La Pintana,2025-04-19T21:45:04,-33.558627,-70.619229
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Dorsal,Renca,2025-04-19T21:55:58,-33.400288,-70.694613
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Ossa,La Cisterna,2025-04-18T01:36:10,-33.539187,-70.663019
ROAD_CLOSED,ROAD_CLOSED_EVENT,Negrete,Conchalí,2024-12-17T11:59:07,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T00:04:57,-33.474695,-70.748857
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Libertador Bernardo O'Higgins,Santiago,2025-02-17T09:00:00,-33.445841,-70.66036
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Aromos,"Malloco, Peñaflor",2025-04-15T13:44:42,-33.616679,-70.876663
CHIT_CHAT,,María Luisa Santander,Providencia,2025-04-19T22:00:10,-33.439062,-70.629274
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Los Presidentes,Peñalolén,2025-03-19T16:49:20,-33.481355,-70.574127
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Lo Blanco,San Bernardo,2025-04-19T21:51:13,-33.574124,-70.712899
HAZARD,HAZARD_ON_ROAD,,Ñuñoa,2025-04-19T21:24:06,-33.468806,-70.57686
HAZARD,HAZARD_ON_ROAD_OBJECT,Autopista Vespucio Sur,,2025-04-19T21:27:25,-33.467304,-70.575473
HAZARD,HAZARD_ON_ROAD,Av. Providencia,Providencia,2025-04-19T21:09:42,-33.436295,-70.631778
POLICE,,Av. San Pablo,Quinta Normal,2025-04-19T22:04:18,-33.43893,-70.697172
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Pedro de Valdivia,Providencia,2025-04-19T21:54:36,-33.442805,-70.606609
HAZARD,HAZARD_ON_ROAD,Carmen,Santiago,2025-04-19T21:44:22,-33.459074,-70.639127
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Américo Vespucio,Peñalolén,2025-04-19T21:28:02,-33.462205,-70.573724
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.473567,-70.748682
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Departamental,San Joaquín,2025-04-19T20:51:52,-33.507106,-70.630197
POLICE,,Pasaje Los Tulipanes,"Malloco, Peñaflor",2025-04-19T22:03:39,-33.606448,-70.858225
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Departamental,La Florida,2025-04-19T21:38:29,-33.511065,-70.574978
POLICE,POLICE_HIDING,Monja Alférez,San Miguel,2025-04-19T21:50:17,-33.497711,-70.662685
ROAD_CLOSED,ROAD_CLOSED_EVENT,Puerto Madero,Pudahuel,2025-04-17T11:40:36,-33.450674,-70.783012
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Aromos,"Malloco, Peñaflor",2025-04-15T13:44:42,-33.615636,-70.876384
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Libertador Bernardo O'Higgins,Santiago,2025-02-17T09:00:00,-33.447299,-70.666106
HAZARD,HAZARD_ON_ROAD,,Las Condes,2025-04-19T21:34:10,-33.407291,-70.513018
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Los Mares,Pudahuel,2025-04-19T21:46:54,-33.463354,-70.762794
POLICE,,,Pudahuel,2025-04-19T21:25:35,-33.401846,-70.794179
ACCIDENT,,Camino Santa Martina,Lo Barnechea,2025-04-19T21:49:55,-33.29629,-70.542114
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Merced,Providencia,2024-10-30T18:00:08,-33.436627,-70.634662
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T00:00:00,-33.474695,-70.748857
HAZARD,HAZARD_ON_ROAD,Ruta 79,,2025-04-19T22:05:07,-33.631394,-70.604423
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:12:39,-33.442052,-70.790182
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-17T23:59:40,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,,2024-06-26T17:08:54,-33.383031,-70.68181
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:35:42,-33.442052,-70.790182
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Rozas,Cerro Navia,2025-01-20T01:44:56,-33.432738,-70.726965
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Rozas,Cerro Navia,2025-01-20T01:44:57,-33.432738,-70.726965
ROAD_CLOSED,ROAD_CLOSED_EVENT,El Pino,Conchalí,2024-06-26T17:09:19,-33.383031,-70.68181
